Rating,cleaned_text_str
0,went hyatt valentine eve around 12am place quiet comfy infested mosquito last thing u expect hyatt ordered north indian food quite yummy service painfully slow u enter hyatt u expect kind treatment unfortunately date ruined recommend others visit place hyatt tag
1,visited place midnight best thing constant menu 24hours unlike late night restaurant place look really great night ordered pasta awesome although got 40min ordering need taken care visit
0,lunch served collage way expectation cold lousy tasting food variety item main course soup served cold main course item veg nonveg many variety starter veg starter dessert minimum ice cream variety strawberry chocolate flavor asked spoon dessert waiter looking know spoon service poor
0,worst dinner experience ever buffet’s spread smallest find starter biriyani horrible steamed rice half cooked limited option curry also unpalatable friend chicken even half cooked money wasted would never think going ever
1,wonderful ambience great customer service excellent food flying sunday brunch awesome miss indian platter dessert especially
0,went lunch today high expectation taste food ordered murg malai tikka tariwala chicken werent much tasty chicken maki tikka much tender well good experience wrt food staff good polite usual one cannot ride brand value compromise taste hope feedback taken positively
1,great place ambience bad service tushar awesome keep good work highly recommended place romantic dinner
0,food alright good almost zero attention given u term service wait good minute even given menu time table occupied inside restaurant u outside probably table occupied surprising manage table maybe harsh review event happening hotel understaffed hotel chain like hyatt acceptable
1,im midnight owl place perfect people like good service lil slow ordered woodfire pizza amazing ambience like star hotel impressed pretty decent
1,ambience food service go hand hand!! one best place hyderabad nice quiet evening spend family friend
1,loved food ambience way treated u mutton roganjosh roti ! zomato gold felt okiesh price gravy thick yummy try buffet next time apoorva ganapathi
0,extremely expensive food serve happen go birthday night food pathetic priced wouldn’t mind spending food good however wasn’t place wine lover serve worst wine sky high price reason getting star coz staff
1,amazing place sunday brunch best part serving ketel one vodhka many good item try u must try lamba curry amazing pav bhaji ambiance peaceful
0,visited place team lunch opted lunch buffet high expectation waste ambience food buffet spread highly disappointed option available buffet hardly option veg non veg taste also exceptional want visit place opt buffet go al cart
1,i’ve family sunday brunch sushi pretty good they’ve wide range desert absolutely delicious they’ve got food item world starting sushi lasagne biryani appam stew many good place spend weekend
0,friendly staff less item buffet difficult find food choice buffet little unorganized waiter say find whatever ask never turn back
0,sadly visit hyatt type one would want remember attempting use zomato gold u gold start told u would need physically sit different table use gold memberships! note night whole restaurant completely empty suggested let two bill create notion table needed though know zomato clearly say limit many gold used table even agreeable kept repeating would need physically move two separate tables!! needless say visit went hill recommended
1,amazing place ! ! visited sundayy brunch place beautiful staff nice food good ! loved place idk lacking something
0,ambience overall okay much extravaganza attract customer wow factor starter except two dish others worth eating main course total disaster dessert much variation awful selection item
0,visited place yesterday going good review must say worst experience u ordered pizza smelled bad secondly ordered caesar salad chicken rubbery ended eating salad ordered club sandwich spaghetti pasta club sandwich ok spaghetti tasteless bland leave whole dish expected bad quality food brand like hyatt ended spoiling evening
1,ambience food food awesome best part asked curry outside menu well served service wonderful love politeness staff value money taste ambience service totally worth eating thing would complain staff need clarity zomato gold given wrong bill took sometime make understand way deduction comply tc given zomato hope taken care customer face inconvenience
0,expectation experience u sunday brunch last weekend service extremely slow pizza arrived reminder food average appetising enough suffer super slow service disappointing experience hyatt
1,breakfast buffet collage one thing die everything one could ask american indian south north various beverage like coffee tea juice it’s perfect place breakfast like king
1,day back lunch buffet soup salad chinese good one biryani tat veg complaint sure week dependant guy mrjohnson extremely helpful polite would definitely recommend
1,food amazing place gorgeous need better coordination amongst staff got royally confused booking made u switch restaurant try pizza offering trust close authentic get
0,went lunch buffet best item spread cut watermelon real hyatt fake? half item served cold every crispy item soggy open day want rate place star advise everyone circle visiting lunch ! ! choose place
0,expensive lack choice food never gonna get life wasted money chicken good expected suhshi buffet
1,nice place couple loved place coming girlfriend place first dating place nice ambiance specially night time nice food service excellent bartender saying thanks barman ur martini good
1,nice place serene ambiance staff courteous friendly welcoming face bunch young team nice job tip don’t sit outside mosquito suck crap
1,weekend place crowded staff friendly thoroughly enjoyed cream mushroom soup also ordered pizza huge filling well pretty much sum pretty decent place mind dining
1,hot chocolate worth trying camomile tea good enough loved ambiance hospitality something loved
1,visited place dinner classy ambience given hyatt would rate food notch lower pricier cousin banjara hill food mushroom soup veg sushi quite well made tried japanese style udon noodle along japanese curry maybe matter taste dish excess soya sauce making salty bitter later told noodle paired yamakazi whiskey curry jasmine rice counter soya sauce taste sounded like good advice little late time dessert brownie ice cream ordered easily best item overall pricing decent quality ambience worth visiting
1,collage frequent visitor much food met hy husband first time tried brunch many time finally say cost sunday brunch good need little spread little taste also staff sweet slow brunch day since expect self service day
0,went dinner buffet family gathering food average price paymost item available buffet menu served table lot delay
1,went team lunch doubt great ambience service staff friendly took care need food would say good nothing extra ordinary feel almost star hotel hyderabad item buffet menu dessert great ambience food service
1,happened stay hyatt gachibowli one visit hyderabad hotel give feel resort open space available jogging track around hotel tree side sunday brunch organize amazing good variety dish multiple different cuisine breakfast buffet meet standard well staff extremely courteous proactive although wide spread room service menu steak smoked salmon extremely impressive
1,went sunday bruch compared place league staff definitely friendliest food option bottom list food good definitely sunday brunch option extremely limited compared offered around thankful staff pulling together cheese platter accompany wine took initial sometimes smile courtesy make lot difference might want visit beverage alcohol menu limited match back others hope match separately order drink nothing selection drank ! ! forget dessert bar good !
0,service good food bad taste buffet serving table starter r two veg starter two non veg taste good
0,nice ambience far less item option food dinner buffet would suggest management improve spread hardly get couple option per cuisine multicuisine spread hyatt offer
1,buffet meal worth price around dish around dessert every type continental chinese italian whatever like try anything since it’s combination pinch indian dish also environment really nice staff polite helpful red velvet pudding favourite type pastry presentation dish also nice main attraction live kitchen serve noodle pasta
0,visited place couple time i’ve experienced great service quality however felt they’ve less option buffet compared restaurant overall good experience!
1,friendly staff amazing ambience fantastic food went breakfast buffet experience amazing food spread wide delicious lived option choose indian continental american quality taste amazing must visit book
1,experience hyatt collage amazing exquisite palate mine consisted paneer tikka soft succulent tenderly cooked loved minestrone soup balanced taste tanginess sweet favorite beautiful outdoor seating area
0,buffet lunch weekday spread really limited food great recommend anybody else guy costly place atleast taken care spread taste
0,came buffetthe overall experience averagethey huge spread choose salad come starter main course pretty disappointed pretty limited option choose even single starter made even think secondsthe desert decent loved chocolate icecream moving ambience seating restaurant pretty decent think true look feel could experienced best visit place dinner service pretty swift food ambience overall
1,ambience superb part star property attendant well mannered cooperative lunch buffet really delicious available affordable price definite must visit third visit collage time better half must try buffet place variety starter dessert also main course good buffet dig starter dessert abundance go soon!
1,friday afternoon lunch collage hyatt gachibowli awesome!! foodie wife option almost every time we’ll choose buffet today food delicious almost every item tasteful average side main counter one asian food one continental one soup salad dessert live chat counter cook pizza pasta request think star day salami pineapple salad blueberry cheese cake ambiance peaceful option eating outside al fresco italian always plus service good staff quick helpful good experience food ambiance service value
1,simply yuuum last weekend stayed two night two month old daughter staff rani chef surender indranil ird manager good extreamly friendly made u feel like home every dish great everything fresh good quality food recommended kind leisure business tourist local
1,good place dine place equipped comfortable seating especially alfresco seating great staff courteous buffet spread nice taste presentation food also go extra mile meet preferances kudos team collage!
0,sheer disappointment 12th may buffet dinner food served cold service wasn’t mark please take thing chef guiding u course meal bill hand written one copy provided balance cash returned half hour even though i’m member “club hyatt” wasn’t given membership benefit entitled utter useless service truly disappointed surely lost loyal customer
0,went dinner place ambience specially outdoor amazing service good food though oknot great
1,went buffet breakfast definitely one best spread think breakfast dish north indian south indian english delicacy fact mango season quite disappointing also could variety paratha one subz paratha ambience impeccable indoor well outdoor seating indoor comfortable outdoor fun great view kid play area courteous polite staff definitely revisit place famous lunchdinner buffet hoping next time
1,lunchchef pushkar personally guided u seat warm welcome talking food taste awesomei chicken kebab pizza plus mushroom saute chocolate pastary5strawberry mousse chocolate mousse
1,alacart menu lunch taste awesum service appropriatei lassuni murg kabab ramen spaghetti aglio olio pizza plus mushroom dish live counter goodfinally coming desert chocolate delight strawberry mouse linzer torte
1,excellent service good seating especially outside breakfast buffet good really appreciated chef professional dedication staying hotel hence throughout week experience staff food excellent brew good
1,filling dinner headed hyatt dessert place last year lunch time mesmerized ambience night ordered cold coffee cappuchino two milkshake epitome perfection loved flavour quality beverage ordered must try ! !! follow jollybelly instagram ambience food costly ofcourse hyatt ! ! !
1,stayed hyatt week every single day surprised see something new buffet spread choice variety exemplary! food pretty delicious well recommend trying pancake !
0,food goodservice great opted sit lawn bitten mosquito simply expected please try resolve issue
1,good near working placewe went buffet good server attentive n eager serve thanks
0,lunch buffet food tasted good dessert exceeded expectation decent asian salad spread isn’t extensive number item served less compared place lack option disappointed us! ambience it’s beautiful place indoor outdoor seating service courteous quick
1,went dinner enjoyed food service ambience hotel look good bit resort type middle financial district concrete jungle pasta veg dish along rice dessert flavour good dessert menu impressive lady attended u helpful warm
1,came team dinner restaurant manager prathmesh kamalika organised dinner brilliantly entire staff warm hospitality buffet top class absolutely fantastic experience
1,great experience nice food enjoy ambience service mainly buffet description menu option comfortable liked venue visit
1,absolutely lovedeliciously great combination yummy crispy crunchy juicey university divercity integrity constancy love care honor relativly food bevrages ti serv nation
1,amazing food amazing staff loved buffet spread sunday brunch outstanding one best city must try guy go
0,dinner place last night spread quite lavish personally felt nonvegetarian dish less compared pricing buffet food average compared hyatt banjara hill thing enjoyed fresh ravioli pasta serving also soft drink included buffet quite stingy service top notch staff always keep tap table eager serve u great
0,lunch buffet today disappointed choice food cannot ordered mean mentioned food menu less food option compared others brand level ambiance good pleasant peaceful service also good polite
1,one great place breakfast ! buffet spread great service impeccable! loved everything menu! memorable time here! happy eating!
1,awesome hotel service state art really enjoyed stay personally received chef amit patra wound full chef made stay worthwhile
0,positive great place team outing get space nice facility buffet wide variety north indian asain street food negative much choice vegetarian costly quality
0,tram dinner thursday listed place finally desided go “collage – hyatt hyderabad gachibowli” shorty realized wrong choice except place nothing good specially menu food really good item buffet limited hardly anything eat multicuisines website continental italian north indian chinese asian thai reality continental asian without chicken starter continental department fish served salty eatable even single indian item found entire menu kindly revise menu zomato
1,first stay hyatt awesome! dinner breakfast collage food ambience good best part hyatt service made bowled room service dinning gave best hope next visit find barbecue
1,collage absolutely picturesque restaurant set amidst lush green environs hyatt hyderabad gachi bowli day dining restaurant open italian style kitchen focusing home style food tried lunch buffet offered best international cuisine including european oriental good variety local andhra delicacies! biggest plus point location ambience chef working new menu look unveiled june look forward that!
1,invitedbyrawpressery bloggerhaul buffet breakfast something particularly enjoy one collage hyatt hyderabad quite decent one hyatt gachibowli beautifully done property collage one pretty restaurant variety option choose buffet breakfast quite steal american favorite like muffin donut waffle croissant indian delicacy like masala dosa idli usal pav thing delectable fresh cut fruit juice salad live omelet counter tea coffee milk different type juice selection bread different type jam cheese well list endless overall lovely relaxed sunday morning spent this! instagramcom
1,food toooooooooo good interior ambiance cozy staff could little attentive wash basin toilet neat clean restaurant
1,food good place cosy give homely vibe people welcome big heart broad smile i’m love restaurant
0,excellent food service sucked ! ! staff interested act favour you!! might go food ! !
0,many goody goody excellent review n excited taste foodz missing northeast taste sorry say upto mark ok chalega type northeast know wat taste
1,place always polite friendly lady taking care place like superwoman make sure one go unhappyno matter busy place lady always happy serve expression always come place day
1,authentic food different get elsewhere hyderabad dumpling pork rib beef fry everything awesome great job !
1,authentic taste north east indian delicacy one find mouthwatering dish good place good location quantity food per dish served little smaller
0,resist posting review visiting place since time opened multiple time never felt urge posting review since food always stood dominated service nothing changed time term service rather turned worse time cannot excuse quality food exchange service food yardstick fail beat well dish pretty authentic equally monotonous taste customer would rather visit wait two ordered dish hour worse food sooner always better slightly better food infinitely worse service
0,food bad like northeast service slow n staff response properly understand northeast food korean food ask northeast food n disappointed
1,place many time i’ve lost count great food especially beef pork dish although time seem similar good value money patient service worth visiting least give chance win
0,little understaffed visited friday evening food lived usual great standard kind bummed salad spinach mushroom dumpling unavailable able order salad time kudos team effort nonetheless know busy night small person service team
0,went hearing lot buzz go north eastern place bummer! ambience 1star place exhaust ventilation ac seemed work connected kitchen smelling meat music asked occupy table used plate still kept service star staff seem welcoming prompted twice thrice attended u mention took minute get mocktailswe already read slow service expecting non veg food momos average like zomos may veg ramyum noodle literally veg maggi! misleading name price veg kimchi rice stale smelling old rice
1,amazing people eat beef pork lemon grass chicken good eat chicken seen dish well cooked texture nice friend loved must visit people like beef pork north east food
0,food delicious service hilarious giving star bcz food cll time finally come
1,amazing amazing amazing best place kind pork dish cooked perfection honestly better star restaurant town amazing food amazing price super budget friendly happie found place pork fix added weekly outing schedule
1,heard place colleague mine post decided try quaint little place opposite sln terminus joint serf authentic tibetan cuisine pork beef lover delight ordered minty cucumber mocktails korean appetizer tangsuyuk kalbi bokum smoked pork fried bamboo shoot teriyaki chicken dish tasted good teriyaki chicken sweet though would love visit try delicacy
1,one best place around hitech city good food price decent main course portion also good would surely come back
0,terrible food deeply dissatisfied ramen fancy looking maggiliterally totally sticky rice special authentic sauce sad see low standard food nowhere near authentic pan asian food
1,delicious food amazing place reminds hometown place would definitely visit scrumptious delicacy north east lastly would recommend every beef pork lover thank zing kitchen lovely evening
1,place cosy neat many big furniture’s thing tiny place spacious food simple tasty presentation food great service good think communication server bit problem overall good experience
1,every dish wonderful zing great quality taste fresh meat served awesome tasting gravy try teriyaki chicken main course well starter pork beef dish yum especially naga smoked curry
1,friend ordered chicken scullent non veg ramyun chicken sob square cut along virgin mojito food good bill came upto decent deal visiting place
1,place authentic south east asian decor ever happen certainly try raymun noodle little bland however seems authentic also good chicken drumstick offer nonalcoholic beer good go food serve pocket friendly place lazy evening
1,kimchi die for! momos pork rice top notch well! amazing food amazing staff cozy place share meal family
0,service slow due lack staff ac hence sweating inside conjusted high hope fav dish ie chicken momo dotsol bibimbap none available item ordered undercooked ie lemongrass chicken garlic prawn
1,place definitely worth visit foodie try different north eastern asian cuisine pork belly dish really tasty also appreciate staff helping u eat right way
1,one favorite restaurant tiny cosy place serf korean northeastern food reviewing second time much appreciate place korean food fan hyderabad option little less term getting koreanne cuisine owner super friendly courteous kimbap good taste serf piece per plate worth money 180bucks accompanied wasabi soya sauce kimbap rate place happily
1,visited place friend recommendation experience!! wee visited evening hour hungry wanted quick bite tried chicken momo pork rib extremely delicious cooked perfection also tried summer time mocktail initially served room temperature requesting add ice taste fine would loved place would visit soon thankyou
1,amazing time zing beware place packed amazing food drink go ambience nice food taste great!
1,totally welcome change regular flavour wonderful choice pork beef dish succulent meat dish flavour one can’t savour fanciest restaurant
1,northeast kitchen located right beside pista house good find time count fingertip love simple ambience food won’t vouch consistency though service slow really slow full night favourite dish steaky pork rib smoked pork bamboo shoot bibimbaap momos decent soup canned something little shocked find mocktails also good although fallacy food still make go back
1,small cozy place looking good north east food korean food place usually packed would definitely find table staff polite friendly coming food much menu try pork rib recommended available weekend beef onion chilly good come complimentary rice unlike normal indian rice like korean eat get non alcoholic beer go well food
0,friend lunch moment entered restaurant feel eastern state ordered drumstick chicken teriyaki om chicken rice drumstick good sauce best part chicken teriyaki delicious tasty om rice okay overall food good service okay
0,read lot review place visiting read service slow realised went tired waiting food starter went place dinner food wonder tasty ordered drum heaven pork belly chilly sauce tasted really nice hope place work service
1,many timesthe food really delicious nice placestaff good friendly wellbut one thing food used pending waited longso get improve deliver food table letting wait longthank give u apportunity good food
0,today review seen food average ordered lemon grass chicken pork dish naga chicken curry butter garlic prawn chicken raymun noodle lemon grass chicken n pork never came table staff slow dumb poor service forgot half item even writing guy prepared dish take minimum 30mins arrive table never going
0,late orderhe forgot half food orderedhad keep remindingthe staff friendly allthey even talk straight facenot polite visit
0,bad experience worst part entered place pathetic smell welcome u another issue cannot order anything menu maximum number item available food smelling ordered steam naga fish u really want eat get masksuggestion
1,best restaurant looking authentic naga food away north east would recommend everyone try least thanks guy bringing zomato
1,live anywhere hyderabad love eating pork beef good place try none dish contains masala chutney given complimentary main course worth trying though spicy bhoot jolokia happy feasting
0,staff little less knowledgeable understanding come explaining dish anything vegetarian guest one vegetarian friend group starved restaurant smell raw meat kitchen mocktails good pork mid rare juicy however chicken good
1,good experience first time zing northeast kitchen starter good disappointed got two order available next time visit would love starter lot love thank
1,food excellent took one star staff behaviour could improved love north eastern cuisine southeast asian cuisine must try
0,first dint main dish went bibimbap kimbap still got teteiyaki chicken noodle sweet simple place pretty cozy ambience people serve food friendly people serving food order came really late place really famous people even waiting outside seat tip please call beforehand specially looking bibimbap
0,disappointing visit went around pm menu given lot option choose beef pork chicken fish veg eat pork beef asked chicken momo available veg momo available mung tang fish item available full steam fish available walked place without anything
0,hard get hold attention number visit come term usually take min come tend heck even glass water take time come table service need get better ! anyways coming food great place thing pork favorite dish something totally gorge bosam nicely sliced piece pork belly kimchi tender pices chilli bite bliss kimchi pork fried rice good though wish could improve upon quantity pork dish
1,1st visit place lunch enjoyed food ordered lemongrass chicken nice strong lemon grass flavor though chicken stew rice awesome light yet flavor full surely visit place try korean menu foodlove
0,would give negative star possible hygiene service ordered food 30pm hour wait come say ordered menu available order something else wait another 30mins surprise found hair food! short terrible experience
0,lot expectation checking positive review zing weird smell entered outlet bummer asked momos available got lemongrass chicken portion size disappointing shocking drum heaven another appetizer ordered average ordered ramyuen noodle tasting looking similar maggi also got ohm fried rice bland tomato ketchup used presentation waiter took order looked disinterested really understand hype thumb
0,family dinner zing’s high expectation considering rating ordered following moroccan egg chicken satay drum heaven noodle like instant noodle tastemaker fried rice omelette nothing much pork bimbipop decent thing main course it’s worth price really wanted like really disappointed
0,misfortune visiting place new year day given run around table took min take order forget hour reaching place realise food isn’t even ready even apology thoroughly disappointed
1,food amazing service need improve lot star tasty food elaborate menu staff friendly help ordering right dish
1,amazing naga beef ever pork rib die pork belly melted mouth dish tasty hell portion kinda small price correct portion service bit slow one area really need improve get andor better trained staff flavor food make everything making give star
1,love asian food brought place place would accomodate people approximately food well made almost authentic taste tried pork momos tasted really good specially pickle go well momos would find anywhere else hyderabad per knowledge ordered dotsol bibimbap colorful food would please eye ofkorse savory mouth fill stomach sure depends much eat p full one bowl one dish ordered ramyun noodle felt almost like maggie slight difference soothing filling thing disaapointed late service almost wait min food
1,tiny joint serf excellent northeastern east asian food beef curry naga pepper heavenly deojikalbi excellent well beef soba noddle also good though less two item portion size little small price pretty damn cheap well one area improve speed efficiency service since fairly new small staff point possibly family run ? optimistic improve mature
0,visited place much expectationsbut got disappointed service bad smell inside restaurantwe ordered chicken momo lemongrass chickenchicken momo okayishn waiting long time owner informed need lot time make dishas wait get chance taste dishservice need improved
1,food awesome loved chicken momo chicken noodle good authentic food must visit momo noodle love however expect delay service
1,one place tried north eastern food place cosy setup interior cutlery totally go theme place ordered teriyaki chicken bowl ramyan noodle bruschetta doenjang jjigae absolutely loved jjigae similar vegetable stew absolutely rich flavour teriyaki bowl noodle definitely average served teriyaki bowl sautéed spinach side perhaps vegetable would better great experience!
0,bad experience ordered food price looked reasonable ordering literally quantity less mentioning ordering prawn starter giving exactly piece disappointed even though taste good
0,pretty excited looking rating quite disappointed would rate food though service extremely poor staff good recommending dish beef curry naga chilli good probably overused condiment giving bitter taste pork belly good beef fry great meat undercooked steam country chicken curry good would give restaurant another chance come back really love food north east order something would actually good worth rating boast right
1,cute little place great food superb presentation interior simple pleasant place neatly maintained appears hygienic place walkable office go place since time discovered love garlic prawn chicken yakitori teriyaki chicken noodle
0,low quantity price
0,hello guy honest review visited yesterday7th dec heard lot restaurant mixed experience enter place definitely feel bad smell inside really disgusting ordered chicken lollipop smoked pork bosam ramyun noodle food awesome except bosam like taste want try northeast food surely give try
1,perfect northeast kitchen town pork rice delicious noodle gooddon expect regular noodlesthe non alcoholic beer good fry good
1,go place never get bored food ambience happy see zomato food always great love ramyun noodle bibimbap best time visit weekday weekend much rush food order get delayed would suggest add item menu
1,twice less month hope keep coming back absolutely love food bibimbap die king chilly pork slightly less icecream also manages excellent service bit shifty cannot everything unbelievable price well definitely go love meat slightly louder music tea would great addition hardly necessary
1,amazing restaurant exactly gachibowli located sarath city capital sln terminus mall kondapur visited place opened surprised quality food starter pork momos everything including presentation perfect beef soba noodle teriyaki chicken rice alongwith roasted chilly lamb one competing place heart beef lovely texture well cooked tad bland side tasted great nevertheless ambience catch eye one fails control urge click picture wall people nice food could keep visiting
0,soo excited place somehow satisfied firstly place utter silence ramyun noodle bosam butter garlic prawn mediocre purely serf lack salt felt dish yea mock tail good
1,finally korean dish restaurent city!! tried bossumkorean lettuce wrap dwaenjang jigaesoyabean paste gravy vegetable kalkuksuplain noodle chicken daeji kalbiporkbelly ganjang sauce steam fish naga chili everything soo goodloved soyabean paste gravy ssam pretty good tookalkuksu need broth itit dry little brothwish use instant ramenthe serving pot give life placeam visiting one suremy love asian authentic cuisine made visit one disappoint
0,forget rating given restaurant place crap say except plating nothing please appetite customer service give table single guy taking order also one bill desk believe served water forced ask customer service deserve rating food
1,restaurant nice decent place pocket friendly food taste good personally think much soya sauce mostly everything menu mainly korean ne food main course sectionfor people really want experience northeastern food i’d suggest main course section might helpful happy found place hop whenever feel like pork beef
1,fairly simple restaurant nothing fancy parking available right front restaurant however climb way steep pork beef menu great addition kondapur food good portion small hyderabad standard otherwise one dish enough one adult went sunday wait close one hour get item ordered maybe try weekday waiting time still long need serious improvement overall new addition niche crowd
1,best pocket friendly place around gachibowli fan south korea north eastern cuisine yes lot love cooking korean food every morsel taste wonderful small place good range menu pocket friendly price must try smoked pork rib pork bosam naga steamed fish chicken ramyun noodle
1,waiting write review zing north east kitchen real long time love cook n create little restaurant opposite side sln terminus gachibowli food quality amazing feel like home quantity price reasonable lost count number visit made strong recommendation pork beef lover
1,pork lover amazing outlet right gachibowligreat food good staff personal care owner loved
1,awesome foodie experience take telepathically kitchen north east india come taste food anything else food pork dish awesome noodle delicious one place though stomach full heart want thing like noodle use feel like instant noddle feel could better service service slow seem family run restaurant sometimes often busy service slow soon hire helping hand continue experience much demand ambiance simple minimalist interior north eastern roadside joint price pretty decently priced quality taste offer really steal deal
1,looking good pork hyderabad n finally found pocket friendly delicious food would find right opposite sln terminus quick service decent interior courteous manner! pork rib beef curry chicken momothe list go on! miss place
1,visited place oh oh lemme tell place ahmaaazing! food amazing ordered pork tasted good melted mouth salivating thinking maybe little extra soy sauce food however really good! highly recommended! visit soon chompchompchomp!
1,though understaffed place really treat someone used north eastern food took friend treat ordered multiple item pork rib teriyaki chicken turned amazing keep good work!
1,u wanna try good pork hyderabad place love pork dish starter main course staff well behaved food expensive well must visit pork lover
1,food amazing! easily one best pork dish hyderabad restaurant set like cozy little shack along food transport another place entirely gonna become regular here!! !
0,yeah let start reviewing part costly place much appreciated student service really slow quantity much appreciated kinda okay dish less staff done negative part positive thing get pork rare area food great kinda okay wanna try something new also spend extra buck go much satisfactory feeling star delay less quantity food fat as price happy dining
0,sad experience zing hearing raving review place folk restaurant least bothered taking order right since sat empty table half food item menu available maybe need shorten menu include item available round clock ordered pork bamboo shoot quite lot time hometown siliguri unfortunately nearly good although judge restaurant based item chance one case service staff attitude real put high hope completely let something seemed restaurant rating usually come across way either bad day chef
1,authentic! delicious! must visit! visited place two time seems get better every time food good staff extremely polite friendly! !
1,small joint love north eastern food opposite sln terminus usually chicken momos place love time also ordered chicken teriyaki bowl quantity little less tastewise okayish ambience place quite good service bit slow trying food item well accordingly update review overall liked place
1,tried smoked pork bamboo shoot ghost chilly chicken momos perfect blend everything best chicken momos hyderabad affordable price great food
0,taste quality food slippery slope used love boston creme donut used juicy creamy filling miser dab burger also lost taste mostly insincere
0,eaten place couple time donut decent today picked donut take home tasted felt stale tasteless made least day ago definitely expected
0,donut fresh pathetic taste worst donut ever eaten ordered three donut two completely uneatable third one also stale bad smellthe smell like chemical added
0,stopped americano boston cream donut coffee good donut less filling i’m sure place procedure hygiene coz bit something want staff apologise wasn’t pleasant experience place look like taken care expected dunkin standard thru world
0,ordered dunkins fresh taste please don’t prefer outlet baked properly taste good
1,place always serve one soft tasty donut verity good look taste server menu item part donut mainly donut place expect much taste menu
0,bad service staff know english know work donut bad place also clean wish hyderabad open mod soon recommended
0,ordered donut online hard fresh edible eat option throw dust bin disappointed
1,love burger donut specially eclair donut big joy veg burger staff really good choclate milk shake fruit berry smoothy best drink cold u plzz deliver upto gulmohar colony ? u extend ur delivery placesdunkin really get much appreciation
0,dunkin donut always great donut place according serve excellent coffee burger well particularly love naughty lucy burger time favourite time decided try new grilled chicken monster burger little disappointed whole burger tasted fine earth chicken burger layer hash browns? bummer however donut uplift mood end brining final rating man death chocolate slay everytime pun intended
0,place saturday morning really disappointed service first place air conditioning working still compromised donut donut staff able give bill saying billing machine working pay parking fee car since bill bad experience
1,loved ambience place also ordered box six classic delicious alongwith popular chocolate one try caramel strawberry colour pop one also try hot chocolate orange hot chocolate hazelnut definitely must try place
0,ordering donut place nightmare always forget heat donut even insisting call executive tell make sure
1,tasty donut loved packaging also flavour different donut soft nice everyone would love come back
1,donut fresh tasty however donut little small size compared donut served outlet ambience good need little maintenance like table clean fly around overall good
0,came outlet food per dd standard venue lacked basic hygiene maintenance table cleaned time hence fly hovering around wipe used cleaning table dirty left stench behind table cleanes payment decided pay mobile wallet instead standard qr code getting request otp asked pay store manager number system working
0,min house hardly time quite soulfully enjoyed donut ugh quotient missing doughnut make donot dunkin donut
1,bit costlybut taste wise goodalmost taste usagood variety item choose good place visit ambiance good also
1,though brand famous donut would start review burger got bored mcd kfc popular burger place dd burger stunning also bun slightly different taste even better others chicken quite juicy flavor dumped unfortunately overpriced! coming staple food great well got ton option possible review would highly suggest death chocolate packaging great loved box provided!
0,ordered pack donutsmango craze strawberryboston creme eclair rainbow pop got chocolate donuts!! never ordering again!
1,food vfm packing service place multiple time located bottom floor sln terminal mall ordered heaven wait chicken burger double big joy big joy veg burger heaven wait awesome two chicken patty pepper spicy flavor along lettuce cheese jalapeño sauce packing delivery improved though big joy bugger fine lacking sauce
0,disappointed outlet ordered four donut four fresh crust solidified donut bun lacking moisture ordering ever
0,air conditioning working half item menu available staff limited took min take order first experience memorable one good reason
0,donut okay milkshake thick coffee horrible ac want working table dirty recommend anyone visit
0,quite late night reached opted veg burger french fry fruit berry smoothie service prompt food good
0,satisfy donut craving stopped place ordered donut hazelnut iced coffee would give donut delicious hazelnut iced coffee bad diluted tasted almost like flavored water love donut drink made properly please look towards
0,place severely understaffed hot afternoon ac work properly table cleaned unless asked donut tasty though visit place
1,couple time great ambience nice place hangout friend spacious well arranged staff well managed kind caramel chocolate donut veg burger taste awesome overall nice place spend time friend coffee donut
0,burgers! oven broken ac open? usually get takeaway burger unbelievable poor management wish improve service location excellent
0,ordered online ola craving donut fresh ordered twice first time donut good second time got stone donut completly spoiled taste food delivery
1,picture say everything! delicious were! best donut town sure! little cosy place chitchat! pocket friendly! good service nice location! try something else next time
0,made online order pack time favorite donut donut fresh waste money! point fancy packaging bad quality food
1,naughty lucy veg burger meal alive chocolate lychee litchi donut filter coffee dunkin style burger cheesy tasted good donut excellent especially center lychee filling lychee litchi donut coffee hint caramel worth try would rated ac functional go donut
0,soon opened box excited eat presentation wonderful bite doughnut fresh every doughnut box dissappointed waste precious money fresh food
1,nice store outlet dunkin donut ordered packof flavour liked bun freshly baked flavor refreshing overall nice place dine onceinawhile satisfy sweettooth pang
0,complaint regarding taste quality timing terrible serve even though opening time
1,searching moist fluffiness crisp crust make love donutthen place especially fan chocolate break party eclair must try
0,close store worst experience served stinking chicken burger return even though served new one still foul smell food served stale
1,ambience good place sit enjoy friend food really mouth watering donut food baverages like burger coffee good donut service really quick service make wait alot
0,total wastage money bread creamy flavour top even bagel got plain bread creamy flavoured first last ordering
1,well good get personally love sugar glaze classic honestly perfect wish blueberry jelly donut well
1,good
1,good
1,better timing
0,donor fresh got donut hard rock
0,ambience fine chair cozy liked bengaluru start coffee death chocolate donut tasted like chocolate cake rainbow pop right amount frosting donut soft potato wedge horrible piece big two cooked properly!!! !
1,good tasteloved
1,donut fresh yummy love ambience variety donut ! !!!! staff friendly smiling best breakfast place town ! !
